regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-15;2;19934;2887;1;33;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-16;3;19934;2889;2;33;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-17;3;19934;2889;0;33;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-18;3;19934;2911;22;33;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-19;3;19934;2912;1;33;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-20;3;19934;2929;17;33;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-21;3;19934;2929;0;33;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-22;3;19934;2931;2;33;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-23;4;19934;3029;98;33;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-24;4;19934;3056;27;33;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-25;4;19934;3110;54;33;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-26;4;19934;3110;0;33;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-27;4;19934;3112;2;34;1;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-28;4;19934;3187;75;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-29;4;19934;3187;0;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-30;5;19934;3216;29;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-01-31;5;19934;3216;0;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-01;5;19934;3228;12;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-02;5;19934;3228;0;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-03;5;19934;3348;120;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-04;5;19934;3555;207;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-05;5;19934;3580;25;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-06;6;19934;3583;3;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-07;6;19934;3583;0;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-08;6;19934;3593;10;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-09;6;19934;3612;19;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-10;6;19934;3643;31;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-11;6;19934;3676;33;34;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-12;6;19934;3683;7;35;1;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-13;7;19934;3685;2;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-14;7;19934;3692;7;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-15;7;19934;3692;0;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-16;7;19934;3696;4;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-17;7;19934;3702;6;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-18;7;19934;3704;2;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-19;7;19934;3713;9;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-20;8;19934;3714;1;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-21;8;19934;3714;0;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-22;8;19934;3731;17;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-23;8;19934;3731;0;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-24;8;19934;3732;1;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-25;8;19934;3746;14;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-26;8;19934;3759;13;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-27;9;19934;3759;0;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-02-28;9;19934;3759;0;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-01;9;19934;3761;2;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-02;9;19934;3761;0;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-03;9;19934;3761;0;35;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-04;9;19934;3764;3;36;1;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-05;9;19934;3768;4;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-06;10;19934;3768;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-07;10;19934;3768;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-08;10;19934;3768;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-09;10;19934;3770;2;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-10;10;19934;3770;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-11;10;19934;3771;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-12;10;19934;3773;2;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-13;11;19934;3773;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-14;11;19934;3773;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-15;11;19934;3774;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-16;11;19934;3776;2;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-17;11;19934;3776;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-18;11;19934;3776;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-19;11;19934;3776;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-20;12;19934;3776;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-21;12;19934;3776;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-22;12;19934;3778;2;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-23;12;19934;3779;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-24;12;19934;3779;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-25;12;19934;3779;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-26;12;19934;3779;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-27;13;19934;3779;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-28;13;19934;3779;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-29;13;19934;3780;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-30;13;19934;3780;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-03-31;13;19934;3780;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-01;13;19934;3783;3;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-02;13;19934;3783;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-03;14;19934;3783;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-04;14;19934;3783;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-05;14;19934;3783;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-06;14;19934;3784;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-07;14;19934;3784;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-08;14;19934;3785;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-09;14;19934;3785;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-10;15;19934;3785;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-11;15;19934;3785;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-12;15;19934;3785;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-13;15;19934;3785;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-14;15;19934;3786;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-15;15;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-16;15;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-17;16;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-18;16;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-19;16;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-20;16;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-21;16;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-22;16;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-23;16;19934;3785;-1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-24;17;19934;3785;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-25;17;19934;3785;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-26;17;19934;3785;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-27;17;19934;3785;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-28;17;19934;3786;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-29;17;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-04-30;17;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-01;18;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-02;18;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-03;18;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-04;18;19934;3786;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-05;18;19934;3787;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-06;18;19934;3787;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-07;18;19934;3787;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-08;19;19934;3787;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-09;19;19934;3787;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-10;19;19934;3787;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-11;19;19934;3787;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-12;19;19934;3787;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-13;19;19934;3787;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-14;19;19934;3787;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-15;20;19934;3787;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-16;20;19934;3789;2;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-17;20;19934;3790;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-18;20;19934;3790;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-19;20;19934;3790;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-20;20;19934;3790;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-21;20;19934;3790;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-22;21;19934;3790;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-23;21;19934;3790;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-24;21;19934;3791;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-25;21;19934;3791;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-26;21;19934;3791;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-27;21;19934;3792;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-28;21;19934;3792;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-29;22;19934;3792;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-30;22;19934;3792;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-05-31;22;19934;3791;-1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-01;22;19934;3791;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-02;22;19934;3791;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-03;22;19934;3791;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-04;22;19934;3791;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-05;23;19934;3791;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-06;23;19934;3792;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-07;23;19934;3793;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-08;23;19934;3793;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-09;23;19934;3794;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-10;23;19934;3794;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-11;23;19934;3794;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-12;24;19934;3794;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-13;24;19934;3794;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-14;24;19934;3799;5;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-15;24;19934;3800;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-16;24;19934;3801;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-17;24;19934;3801;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-18;24;19934;3802;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-19;25;19934;3802;0;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-20;25;19934;3803;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-21;25;19934;3804;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-22;25;19934;3808;4;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-23;25;19934;3809;1;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-24;25;19934;3811;2;36;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-25;25;19934;3813;2;37;1;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-26;26;19934;3824;11;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-27;26;19934;3824;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-28;26;19934;3831;7;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-29;26;19934;3835;4;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-06-30;26;19934;3840;5;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-01;26;19934;3842;2;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-02;26;19934;3845;3;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-03;27;19934;3849;4;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-04;27;19934;3849;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-05;27;19934;3855;6;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-06;27;19934;3860;5;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-07;27;19934;3862;2;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-08;27;19934;3862;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-09;27;19934;3878;16;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-10;28;19934;3878;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-11;28;19934;3878;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-12;28;19934;3880;2;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-13;28;19934;3910;30;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-14;28;19934;3912;2;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-15;28;19934;4047;135;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-16;28;19934;4064;17;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-17;29;19934;4064;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-18;29;19934;4064;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-19;29;19934;4077;13;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-20;29;19934;4098;21;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-21;29;19934;4099;1;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-22;29;19934;4099;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-23;29;19934;4099;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-24;30;19934;4099;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-25;30;19934;4100;1;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-26;30;19934;4112;12;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-27;30;19934;4112;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-28;30;19934;4130;18;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-29;30;19934;4151;21;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-30;30;19934;4151;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-07-31;31;19934;4151;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-01;31;19934;4151;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-02;31;19934;4153;2;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-03;31;19934;4157;4;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-04;31;19934;4176;19;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-05;31;19934;4176;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-06;31;19934;4176;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-07;32;19934;4176;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-08;32;19934;4176;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-09;32;19934;4177;1;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-10;32;19934;4180;3;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-11;32;19934;4182;2;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-12;32;19934;4182;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-13;32;19934;4184;2;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-14;33;19934;4184;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-15;33;19934;4184;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-16;33;19934;4184;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-17;33;19934;4184;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-18;33;19934;4184;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-19;33;19934;4184;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-20;33;19934;4185;1;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-21;34;19934;4185;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-22;34;19934;4185;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-23;34;19934;4185;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-24;34;19934;4185;0;37;0;;;0
Nordeste;CE;Icapuí;23;230535;23007;7ª REGIAO ARACATI;2022-08-25;34;19934;4186;1;37;0;;;0
